SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628378,22200603,"JAN 08, 2023",CLE @ PHX,W,30,7,12,0.583,2,7,0.286,6,6,1.0,0,2,2,2,1,1,4,4,22,3,1,2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200614,"JAN 10, 2023",CLE @ UTA,L,36,14,27,0.519,7,18,0.389,11,11,1.0,1,4,5,6,3,0,0,0,46,-4,1,2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200631,"JAN 12, 2023",CLE @ POR,W,36,11,23,0.478,2,8,0.25,2,4,0.5,1,4,5,5,2,0,3,2,26,10,1,2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200645,"JAN 14, 2023",CLE @ MIN,L,37,5,16,0.313,2,9,0.222,2,4,0.5,1,2,3,6,0,0,2,1,14,-5,1,2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200658,"JAN 16, 2023",CLE vs. NOP,W,22,3,9,0.333,2,6,0.333,3,3,1.0,0,1,1,0,0,1,4,1,11,2,1,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200715,"JAN 24, 2023",CLE @ NYK,L,38,9,24,0.375,6,14,0.429,0,0,0.0,2,6,8,8,4,1,0,4,24,12,1,2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200754,"JAN 29, 2023",CLE vs. LAC,W,20,5,9,0.556,1,3,0.333,0,0,0.0,0,0,0,3,1,0,0,2,11,36,1,2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200764,"JAN 31, 2023",CLE vs. MIA,L,37,6,17,0.353,3,13,0.231,1,2,0.5,1,2,3,9,4,0,2,3,16,2,1,2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200779,"FEB 02, 2023",CLE vs. MEM,W,22,2,11,0.182,2,4,0.5,0,0,0.0,0,4,4,3,1,1,0,1,6,-3,1,2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200803,"FEB 05, 2023",CLE @ IND,W,35,6,18,0.333,2,10,0.2,5,5,1.0,0,3,3,6,1,0,4,1,19,14,1,2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
