SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628973,22200765,"JAN 31, 2023",NYK vs. LAL,L,44,13,29,0.448,2,7,0.286,9,9,1.0,1,1,2,6,1,1,2,2,37,-7,1,2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200795,"FEB 04, 2023",NYK vs. LAC,L,38,14,19,0.737,5,7,0.714,8,10,0.8,0,5,5,7,0,0,1,3,41,-5,1,2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200804,"FEB 05, 2023",NYK vs. PHI,W,39,6,16,0.375,1,3,0.333,8,12,0.667,1,4,5,7,1,0,2,1,21,-6,1,2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200816,"FEB 07, 2023",NYK @ ORL,W,39,9,13,0.692,3,6,0.5,4,5,0.8,1,1,2,5,2,0,1,5,25,13,1,2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200837,"FEB 10, 2023",NYK @ PHI,L,39,12,19,0.632,2,4,0.5,4,5,0.8,1,6,7,9,0,0,2,0,30,-3,1,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200851,"FEB 11, 2023",NYK vs. UTA,W,39,11,22,0.5,2,5,0.4,14,15,0.933,0,3,3,5,1,0,1,2,38,4,1,2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200862,"FEB 13, 2023",NYK vs. BKN,W,36,15,21,0.714,6,9,0.667,4,8,0.5,1,1,2,5,0,1,0,3,40,23,1,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200876,"FEB 15, 2023",NYK @ ATL,W,38,10,19,0.526,1,6,0.167,7,8,0.875,1,8,9,5,0,0,5,1,28,22,1,2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200895,"FEB 24, 2023",NYK @ WAS,W,39,6,20,0.3,0,3,0.0,1,1,1.0,1,3,4,9,1,0,1,2,13,7,1,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200906,"FEB 25, 2023",NYK vs. NOP,W,32,5,13,0.385,3,7,0.429,7,9,0.778,0,2,2,5,0,0,3,2,20,17,1,2023-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
